"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.504595770E-1,-4.050000105E-3,4.576950073E0,8.683050156E0,9.815490226E0
8.529675020E-1,-6.000000052E-3,4.608000278E0,8.680950165E0,9.828153353E0
8.554779410E-1,2.205000073E-2,4.639050007E0,8.668950081E0,9.832190329E0
8.579884030E-1,3.405000269E-2,4.627050400E0,8.664000511E0,9.822202383E0
8.605016330E-1,1.395000052E-2,4.579050064E0,8.628000259E0,9.767818721E0
8.630094050E-1,0.000000000E0,4.594050407E0,8.689949989E0,9.829574251E0
8.655198540E-1,1.200000010E-2,4.609950066E0,8.685000420E0,9.832650502E0
8.680305470E-1,3.795000166E-2,4.630050182E0,8.656949997E0,9.817412497E0
8.705437770E-1,2.205000073E-2,4.612950325E0,8.685000420E0,9.834074903E0
8.730514720E-1,2.205000073E-2,4.612950325E0,8.704950333E0,9.851698189E0
8.755620080E-1,4.950000439E-3,4.582050323E0,8.665950775E0,9.802750252E0
8.780724800E-1,1.695000008E-2,4.606050014E0,8.673000336E0,9.820230082E0
8.805859410E-1,2.205000073E-2,4.608000278E0,8.647050858E0,9.798246848E0
8.830936360E-1,2.205000073E-2,4.597949982E0,8.661000252E0,9.805842932E0
8.856040950E-1,3.405000269E-2,4.627050400E0,8.659049988E0,9.817835887E0
8.881146290E-1,2.895000204E-2,4.588950157E0,8.689949989E0,9.827234223E0
8.906278590E-1,-4.050000105E-3,4.594050407E0,8.677950859E0,9.818968717E0
8.931357840E-1,-7.950000465E-3,4.632000446E0,8.653950691E0,9.815617856E0
8.956462440E-1,2.400000021E-2,4.584000111E0,8.689949989E0,9.824910373E0
8.981567150E-1,2.595000155E-2,4.621950150E0,8.664000511E0,9.819776038E0
9.006700230E-1,1.005000062E-2,4.600950241E0,8.676000595E0,9.820480154E0
9.031777170E-1,3.405000269E-2,4.639050007E0,8.647050858E0,9.812921731E0
9.056881770E-1,-6.000000052E-3,4.615050316E0,8.653950691E0,9.807629070E0
9.081988690E-1,1.005000062E-2,4.606050014E0,8.659049988E0,9.807902142E0
9.107121000E-1,-4.050000105E-3,4.596000195E0,8.668950081E0,9.811927930E0
9.132197940E-1,1.200000010E-2,4.633950233E0,8.664000511E0,9.825402975E0
9.157303310E-1,1.005000062E-2,4.600950241E0,8.659049988E0,9.805508187E0
9.182407870E-1,-1.995000057E-2,4.572000027E0,8.644950867E0,9.779507029E0
9.207542490E-1,1.200000010E-2,4.620000362E0,8.665950775E0,9.820552438E0
9.232619430E-1,2.400000021E-2,4.630050182E0,8.689949989E0,9.846480158E0
9.257724800E-1,-1.095000096E-2,4.620000362E0,8.701950073E0,9.852332634E0
9.282829220E-1,-1.995000057E-2,4.636950016E0,8.640000343E0,9.805677406E0
9.307961530E-1,3.105000220E-2,4.609950066E0,8.683050156E0,9.830969622E0
9.333038470E-1,3.000000026E-3,4.600950241E0,8.665950775E0,9.811597982E0
9.358145380E-1,-4.050000105E-3,4.618050098E0,8.676000595E0,9.828498840E0
9.383249990E-1,2.400000021E-2,4.597949982E0,8.676000595E0,9.819099061E0
9.408383070E-1,2.400000021E-2,4.579050064E0,8.676000595E0,9.810263086E0
9.433460010E-1,0.000000000E0,4.587000370E0,8.668950081E0,9.807714713E0
9.458566920E-1,-1.605000161E-2,4.597949982E0,8.692950249E0,9.834062521E0
9.483671530E-1,-4.050000105E-3,4.627050400E0,8.671050072E0,9.828363096E0
9.508804610E-1,2.895000204E-2,4.621950150E0,8.665950775E0,9.821505186E0
9.533880780E-1,1.695000008E-2,4.603050232E0,8.640000343E0,9.789686648E0
9.558986150E-1,-1.995000057E-2,4.608000278E0,8.647050858E0,9.798242348E0
9.584090760E-1,5.805000290E-2,4.576950073E0,8.650050163E0,9.786480961E0
9.609225290E-1,1.905000024E-2,4.597949982E0,8.712000847E0,9.850911922E0
9.634302230E-1,1.905000024E-2,4.651050091E0,8.652000427E0,9.822919181E0
9.659407600E-1,3.000000026E-3,4.597949982E0,8.650050163E0,9.796148267E0
9.684512210E-1,-4.050000105E-3,4.576950073E0,8.676000595E0,9.809254544E0
9.709644470E-1,3.405000269E-2,4.620000362E0,8.659049988E0,9.814515242E0
9.734723720E-1,2.205000073E-2,4.596000195E0,8.661000252E0,9.804928830E0
9.759828320E-1,-6.000000052E-3,4.609950066E0,8.700000763E0,9.845897058E0
9.784933700E-1,0.000000000E0,4.603050232E0,8.635050774E0,9.785303945E0
9.810066060E-1,1.395000052E-2,4.636950016E0,8.635050774E0,9.801306133E0
9.835143000E-1,4.305000231E-2,4.609950066E0,8.652000427E0,9.803601599E0
9.860249900E-1,2.205000073E-2,4.620000362E0,8.650050163E0,9.806541561E0
9.885354520E-1,1.905000024E-2,4.603050232E0,8.641950607E0,9.791411780E0
9.910486830E-1,4.950000439E-3,4.572000027E0,8.644950867E0,9.779487933E0
9.935564540E-1,-6.000000052E-3,4.591050148E0,8.677950859E0,9.817566326E0
9.960669130E-1,3.600000218E-2,4.632000446E0,8.626049995E0,9.791090984E0
9.985776060E-1,3.600000218E-2,4.615050316E0,8.640000343E0,9.795386228E0
1.001090837E0,1.695000008E-2,4.588950157E0,8.676000595E0,9.814873263E0
1.003598608E0,1.395000052E-2,4.579050064E0,8.652000427E0,9.789024746E0
1.006109067E0,2.595000155E-2,4.579050064E0,8.677950859E0,9.811992866E0
1.008619529E0,3.105000220E-2,4.597949982E0,8.668950081E0,9.812889668E0
1.011132769E0,3.000000026E-3,4.632000446E0,8.644950867E0,9.807681307E0
1.013640694E0,2.400000021E-2,4.606050014E0,8.671050072E0,9.818522398E0
1.016151153E0,3.600000218E-2,4.588950157E0,8.668950081E0,9.808692831E0
1.018661692E0,2.400000021E-2,4.627050400E0,8.671050072E0,9.828391565E0
1.021174923E0,-1.095000096E-2,4.594050407E0,8.688000679E0,9.827857083E0
1.023682636E0,-1.605000161E-2,4.582050323E0,8.689949989E0,9.823984608E0
1.026193326E0,-4.050000105E-3,4.630050182E0,8.659049988E0,9.819191809E0
1.061913151E0,6.195000187E-2,6.543000221E0,7.291950226E0,9.797307171E0
1.064429391E0,6.000000238E-2,6.579000473E0,7.309050560E0,9.834076841E0
1.066934314E0,7.905000448E-2,6.552000523E0,7.294050217E0,9.805005268E0
1.069444852E0,6.195000187E-2,6.552000523E0,7.278000355E0,9.792948372E0
1.071955328E0,8.205000311E-2,6.511950493E0,7.287000179E0,9.773054949E0
1.074468557E0,8.205000311E-2,6.519000530E0,7.318050385E0,9.800916363E0
1.076976482E0,8.205000311E-2,6.543000221E0,7.311000347E0,9.811641564E0
1.079486941E0,4.995000362E-2,6.564000130E0,7.278000355E0,9.800912298E0
1.081997408E0,6.495000422E-2,6.550050259E0,7.297050476E0,9.805831048E0
1.084510716E0,7.200000435E-2,6.499950409E0,7.290000439E0,9.767223030E0
1.087018410E0,7.905000448E-2,6.528000355E0,7.311000347E0,9.801620458E0
1.089529100E0,7.695000619E-2,6.562050343E0,7.323000431E0,9.833247750E0
1.092039577E0,6.495000422E-2,6.544950485E0,7.303950310E0,9.807562668E0
1.094552808E0,7.695000619E-2,6.547050476E0,7.287000179E0,9.796436232E0
1.097060579E0,8.205000311E-2,6.552000523E0,7.267950535E0,9.785629669E0
1.099571038E0,3.795000166E-2,6.550050259E0,7.279950142E0,9.792970574E0
1.102081736E0,9.105000645E-2,6.538050175E0,7.318050385E0,9.813676764E0
1.104594966E0,7.695000619E-2,6.562050343E0,7.303950310E0,9.819069005E0
1.107102738E0,5.505000427E-2,6.540000439E0,7.278000355E0,9.784882493E0
1.109613197E0,7.005000114E-2,6.555000305E0,7.285050392E0,9.800249753E0
1.112123889E0,8.205000311E-2,6.528000355E0,7.330050468E0,9.815862708E0
1.114636889E0,8.595000207E-2,6.507000446E0,7.299000263E0,9.778744656E0
1.117144815E0,1.009500027E-1,6.543000221E0,7.279950142E0,9.788703534E0
1.119655274E0,8.400000632E-2,6.556950092E0,7.263000488E0,9.785286230E0
1.122165813E0,7.695000619E-2,6.532950401E0,7.315950394E0,9.808592784E0
1.124679043E0,7.395000011E-2,6.526050091E0,7.315950394E0,9.803975140E0
1.127186738E0,7.395000011E-2,6.523050308E0,7.323000431E0,9.807241673E0
1.129697428E0,6.000000238E-2,6.544950485E0,7.290000439E0,9.797146689E0
1.132207890E0,1.200000048E-1,6.528000355E0,7.270050526E0,9.771531266E0
1.134721192E0,8.895000070E-2,6.552000523E0,7.309050560E0,9.816254023E0
1.137228887E0,8.595000207E-2,6.555000305E0,7.312950134E0,9.821133136E0
1.139739346E0,4.995000362E-2,6.567000389E0,7.311000347E0,9.827447033E0
1.142250038E0,6.000000238E-2,6.535050392E0,7.279950142E0,9.783054620E0
1.144763273E0,8.205000311E-2,6.511950493E0,7.299000263E0,9.782005738E0
1.147271044E0,1.009500027E-1,6.552000523E0,7.278000355E0,9.793272738E0
1.149781504E0,1.099500060E-1,6.520950317E0,7.339950562E0,9.818846994E0
1.152292196E0,7.695000619E-2,6.552000523E0,7.327950478E0,9.830233484E0
1.154805432E0,9.105000645E-2,6.523050308E0,7.291950226E0,9.784222684E0
1.157313126E0,8.205000311E-2,6.543000221E0,7.303950310E0,9.806389459E0
1.159823586E0,7.395000011E-2,6.531000137E0,7.309050560E0,9.802124845E0
1.162334124E0,5.805000290E-2,6.538050175E0,7.330050468E0,9.822378009E0
1.164847345E0,5.805000290E-2,6.523050308E0,7.297050476E0,9.787773024E0
1.167355270E0,7.905000448E-2,6.538050175E0,7.294050217E0,9.795688723E0
1.169865730E0,8.400000632E-2,6.550050259E0,7.290000439E0,9.800730625E0
1.172376268E0,1.080000028E-1,6.531000137E0,7.270050526E0,9.773395594E0
1.174889509E0,7.905000448E-2,6.535050392E0,7.267950535E0,9.774264039E0
1.177397434E0,8.205000311E-2,6.535050392E0,7.327950478E0,9.818985387E0
1.179907663E0,4.095000029E-2,6.543000221E0,7.294050217E0,9.798759991E0
1.182418355E0,8.205000311E-2,6.559050083E0,7.302000523E0,9.815654936E0
1.184931591E0,8.595000207E-2,6.555000305E0,7.318050385E0,9.824931442E0
1.187439362E0,1.219500080E-1,6.562050343E0,7.303950310E0,9.819524766E0
1.189949822E0,1.050000042E-1,6.576000214E0,7.345050335E0,9.859237711E0
1.192460514E0,8.205000311E-2,6.543000221E0,7.306050301E0,9.807953665E0
1.194973745E0,7.005000114E-2,6.538050175E0,7.270050526E0,9.777762614E0
1.197481521E0,9.600000083E-2,6.544950485E0,7.282050133E0,9.791519136E0
1.199991981E0,8.895000070E-2,6.540000439E0,7.294050217E0,9.797075401E0
1.202502442E0,6.705000252E-2,6.508950233E0,7.291950226E0,9.774633852E0
1.205015904E0,7.200000435E-2,6.556950092E0,7.275000572E0,9.794100869E0
1.207523607E0,6.705000252E-2,6.531000137E0,7.291950226E0,9.789330753E0
1.210034143E0,7.005000114E-2,6.531000137E0,7.302000523E0,9.796840380E0
1.212544605E0,5.505000427E-2,6.520950317E0,7.279950142E0,9.773612311E0
1.215057836E0,6.495000422E-2,6.576000214E0,7.302000523E0,9.826861602E0
1.217565761E0,7.905000448E-2,6.523050308E0,7.267950535E0,9.766244888E0
1.220076191E0,6.495000422E-2,6.538050175E0,7.282050133E0,9.786652785E0
1.222586653E0,5.505000427E-2,6.556950092E0,7.291950226E0,9.806587740E0
1.225099961E0,8.595000207E-2,6.531000137E0,7.291950226E0,9.789478448E0
1.227607655E0,8.205000311E-2,6.490050316E0,7.299000263E0,9.767440307E0
1.230118096E0,6.495000422E-2,6.502050400E0,7.318050385E0,9.789521916E0
1.232628788E0,7.695000619E-2,6.528000355E0,7.279950142E0,9.778465319E0
1.235142019E0,7.200000435E-2,6.556950092E0,7.275000572E0,9.794100869E0
1.237649790E0,4.800000042E-2,6.559050083E0,7.311000347E0,9.822126454E0
1.240160244E0,7.905000448E-2,6.538050175E0,7.294050217E0,9.795688723E0
1.242670706E0,8.205000311E-2,6.555000305E0,7.279950142E0,9.796552214E0
1.245184167E0,7.695000619E-2,6.538050175E0,7.297050476E0,9.797906258E0
1.247691862E0,7.395000011E-2,6.520950317E0,7.302000523E0,9.790172280E0
1.250202388E0,1.009500027E-1,6.538050175E0,7.285050392E0,9.789190478E0
1.252712850E0,7.200000435E-2,6.562050343E0,7.294050217E0,9.811669443E0
1.255226081E0,5.805000290E-2,6.540000439E0,7.291950226E0,9.795280171E0
1.257734006E0,5.805000290E-2,6.544950485E0,7.299000263E0,9.803833510E0
1.260244456E0,9.300000221E-2,6.526050091E0,7.302000523E0,9.793732201E0
1.262754995E0,7.695000619E-2,6.544950485E0,7.299000263E0,9.803963637E0
1.265268225E0,7.695000619E-2,6.544950485E0,7.279950142E0,9.789789182E0
1.267775920E0,9.600000083E-2,6.550050259E0,7.290000439E0,9.800840820E0
1.270286605E0,7.905000448E-2,6.540000439E0,7.263000488E0,9.773895372E0
1.272797067E0,8.895000070E-2,6.586050510E0,7.302000523E0,9.833777761E0
1.275310374E0,1.030500084E-1,6.564000130E0,7.302000523E0,9.819161300E0
1.277818069E0,9.300000221E-2,6.496950150E0,7.261050224E0,9.743811400E0
1.280328768E0,3.795000166E-2,6.544950485E0,7.273050308E0,9.784430379E0
1.282839230E0,7.005000114E-2,6.535050392E0,7.282050133E0,9.784684193E0
1.285352460E0,8.205000311E-2,6.568950176E0,7.275000572E0,9.802217706E0
1.287860155E0,8.595000207E-2,6.556950092E0,7.302000523E0,9.814285178E0
1.290370696E0,7.200000435E-2,6.555000305E0,7.303950310E0,9.814321328E0
1.292881158E0,6.495000422E-2,6.540000439E0,7.306050301E0,9.805824557E0
1.295394619E0,5.295000225E-2,6.504000187E0,7.312950134E0,9.786933217E0
1.297902313E0,6.195000187E-2,6.519000530E0,7.282050133E0,9.773917324E0
1.300412850E0,9.105000645E-2,6.543000221E0,7.261050224E0,9.774558423E0
1.302923321E0,7.905000448E-2,6.543000221E0,7.311000347E0,9.811616935E0
1.305436552E0,7.005000114E-2,6.550050259E0,7.282050133E0,9.794708752E0
1.307944477E0,6.195000187E-2,6.588000298E0,7.261050224E0,9.804511007E0
1.310454937E0,8.205000311E-2,6.535050392E0,7.294050217E0,9.793711472E0
1.312965412E0,7.005000114E-2,6.528000355E0,7.282050133E0,9.779976982E0
1.315478720E0,7.200000435E-2,6.555000305E0,7.278000355E0,9.795024358E0
1.317986414E0,8.205000311E-2,6.555000305E0,7.278000355E0,9.795103387E0
1.320497105E0,6.495000422E-2,6.552000523E0,7.291950226E0,9.803339607E0
1.323007576E0,6.495000422E-2,6.543000221E0,7.249050140E0,9.765438973E0
1.325520807E0,7.695000619E-2,6.543000221E0,7.302000523E0,9.804895962E0
1.328028578E0,8.895000070E-2,6.540000439E0,7.294050217E0,9.797075401E0
1.330539038E0,9.600000083E-2,6.531000137E0,7.294050217E0,9.791136163E0
1.333049494E0,8.895000070E-2,6.532950401E0,7.251000404E0,9.760346301E0
1.335562956E0,7.200000435E-2,6.543000221E0,7.311000347E0,9.811562667E0
1.338070650E0,6.195000187E-2,6.526050091E0,7.285050392E0,9.780855116E0
1.340581187E0,7.395000011E-2,6.550050259E0,7.291950226E0,9.802100035E0
1.343091653E0,1.050000042E-1,6.520950317E0,7.275000572E0,9.770335274E0
1.345604884E0,1.009500027E-1,6.523050308E0,7.306050301E0,9.794832680E0
1.348112809E0,7.905000448E-2,6.540000439E0,7.302000523E0,9.802911112E0
1.350623269E0,1.339500099E-1,6.532950401E0,7.278000355E0,9.780934143E0
1.353133754E0,7.695000619E-2,6.516000271E0,7.282050133E0,9.772023075E0
1.355647062E0,6.000000238E-2,6.564000130E0,7.309050560E0,9.824047933E0
1.358154756E0,7.200000435E-2,6.523050308E0,7.282050133E0,9.776687755E0
1.360665447E0,7.905000448E-2,6.520950317E0,7.306050301E0,9.793233018E0
1.363175917E0,8.400000632E-2,6.547050476E0,7.309050560E0,9.812907114E0
1.365689148E0,7.005000114E-2,6.540000439E0,7.282050133E0,9.787990952E0
1.368196919E0,7.905000448E-2,6.538050175E0,7.251000404E0,9.763675325E0
1.370707379E0,5.505000427E-2,6.540000439E0,7.311000347E0,9.809452702E0
1.373218076E0,7.905000448E-2,6.520950317E0,7.311000347E0,9.796926458E0
1.375731307E0,8.595000207E-2,6.550050259E0,7.299000263E0,9.807443634E0
1.378239078E0,7.005000114E-2,6.556950092E0,7.297050476E0,9.810476399E0
1.380749538E0,8.205000311E-2,6.547050476E0,7.294050217E0,9.801722844E0
1.383260230E0,5.805000290E-2,6.540000439E0,7.267950535E0,9.777427091E0
1.385773470E0,6.195000187E-2,6.519000530E0,7.299000263E0,9.786552537E0
1.388281164E0,6.495000422E-2,6.571050167E0,7.294050217E0,9.817641640E0
1.390791623E0,4.995000362E-2,6.532950401E0,7.291950226E0,9.790529814E0
1.393302162E0,7.005000114E-2,6.531000137E0,7.285050392E0,9.784213255E0
1.395815393E0,5.805000290E-2,6.571050167E0,7.318050385E0,9.835442620E0
1.398323318E0,7.200000435E-2,6.552000523E0,7.294050217E0,9.804950964E0
1.400833777E0,7.695000619E-2,6.511950493E0,7.279950142E0,9.767757910E0
1.403344239E0,8.400000632E-2,6.516000271E0,7.279950142E0,9.770516343E0
1.405857552E0,6.495000422E-2,6.562050343E0,7.278000355E0,9.799694504E0
1.408365246E0,6.705000252E-2,6.562050343E0,7.291950226E0,9.810073318E0
1.410875936E0,1.009500027E-1,6.550050259E0,7.299000263E0,9.807586560E0
1.413386398E0,7.395000011E-2,6.567000389E0,7.290000439E0,9.811985992E0
1.415899619E0,9.600000083E-2,6.552000523E0,7.270050526E0,9.787316358E0
1.418407390E0,7.005000114E-2,6.528000355E0,7.287000179E0,9.783663284E0
1.420917849E0,7.200000435E-2,6.526050091E0,7.287000179E0,9.782376266E0
1.423428542E0,7.005000114E-2,6.540000439E0,7.287000179E0,9.791674236E0
1.425941772E0,8.595000207E-2,6.574050426E0,7.299000263E0,9.823488752E0
1.428449467E0,7.695000619E-2,6.567000389E0,7.294050217E0,9.815018287E0
1.430960003E0,1.009500027E-1,6.532950401E0,7.312950134E0,9.806572873E0
1.433470465E0,6.705000252E-2,6.531000137E0,7.306050301E0,9.799838238E0
1.435983940E0,7.695000619E-2,6.556950092E0,7.261050224E0,9.783780771E0
1.438491635E0,7.200000435E-2,6.528000355E0,7.273050308E0,9.773291841E0
1.441002094E0,1.170000061E-1,6.528000355E0,7.282050133E0,9.780425950E0
1.443512633E0,8.400000632E-2,6.564000130E0,7.282050133E0,9.804152581E0
1.446025849E0,8.205000311E-2,6.562050343E0,7.273050308E0,9.796147084E0
1.448533774E0,6.195000187E-2,6.556950092E0,7.303950310E0,9.815555127E0
1.451044234E0,8.595000207E-2,6.559050083E0,7.266000271E0,9.788936885E0
1.453554772E0,8.895000070E-2,6.564000130E0,7.306050301E0,9.822035471E0
1.456067936E0,9.300000221E-2,6.535050392E0,7.279950142E0,9.783312665E0
1.458575708E0,6.495000422E-2,6.552000523E0,7.306050301E0,9.813832093E0
1.461086167E0,5.295000225E-2,6.520950317E0,7.294050217E0,9.784107793E0
1.463596859E0,7.200000435E-2,6.519000530E0,7.311000347E0,9.795574408E0
1.466110076E0,7.200000435E-2,6.531000137E0,7.279950142E0,9.780430505E0
1.468617847E0,6.705000252E-2,6.535050392E0,7.321050167E0,9.813722784E0
1.471128307E0,6.495000422E-2,6.520950317E0,7.258050442E0,9.757371970E0
1.473638999E0,6.195000187E-2,6.508950233E0,7.285050392E0,9.769453934E0
1.476152211E0,8.895000070E-2,6.552000523E0,7.306050301E0,9.814020274E0
1.478659905E0,6.705000252E-2,6.564000130E0,7.318050385E0,9.830791160E0
1.481170365E0,7.695000619E-2,6.547050476E0,7.285050392E0,9.794985985E0
1.483680903E0,1.150500029E-1,6.535050392E0,7.306050301E0,9.802983787E0
1.486194129E0,8.595000207E-2,6.514050484E0,7.303950310E0,9.787130899E0
1.488702054E0,1.030500084E-1,6.535050392E0,7.279950142E0,9.783413361E0
1.491212514E0,8.400000632E-2,6.528000355E0,7.285050392E0,9.782320985E0
1.493723052E0,7.395000011E-2,6.540000439E0,7.302000523E0,9.802871313E0
1.496236293E0,9.300000221E-2,6.523050308E0,7.279950142E0,9.775300936E0
1.498743987E0,7.200000435E-2,6.519000530E0,7.263000488E0,9.759801638E0
1.501254678E0,4.995000362E-2,6.519000530E0,7.291950226E0,9.781226969E0
1.503765139E0,7.395000011E-2,6.538050175E0,7.299000263E0,9.799335362E0
1.506278442E0,8.595000207E-2,6.562050343E0,7.279950142E0,9.801304310E0
1.508786136E0,7.200000435E-2,6.559050083E0,7.309050560E0,9.820821864E0
1.511296596E0,8.895000070E-2,6.538050175E0,7.285050392E0,9.789074083E0
1.513807288E0,7.200000435E-2,6.550050259E0,7.279950142E0,9.793161719E0
1.516320504E0,8.205000311E-2,6.556950092E0,7.311000347E0,9.820949689E0
1.518828198E0,8.400000632E-2,6.574050426E0,7.311000347E0,9.832391423E0
1.521338735E0,7.395000011E-2,6.556950092E0,7.285050392E0,9.801582644E0
1.523849196E0,8.205000311E-2,6.564000130E0,7.302000523E0,9.818963364E0
1.526362658E0,9.105000645E-2,6.538050175E0,7.294050217E0,9.795792911E0
1.528870352E0,6.495000422E-2,6.543000221E0,7.279950142E0,9.788398463E0
1.531380888E0,7.905000448E-2,6.543000221E0,7.287000179E0,9.793746597E0
1.533891350E0,8.595000207E-2,6.544950485E0,7.291950226E0,9.798790862E0
1.536404581E0,9.795000404E-2,6.543000221E0,7.290000439E0,9.796149881E0
1.538912275E0,4.995000362E-2,6.523050308E0,7.279950142E0,9.774986158E0
1.541422965E0,1.009500027E-1,6.538050175E0,7.297050476E0,9.798124139E0
1.543933427E0,1.080000028E-1,6.504000187E0,7.302000523E0,9.779207231E0
1.546446740E0,7.695000619E-2,6.547050476E0,7.273050308E0,9.786064174E0
1.548954434E0,8.595000207E-2,6.543000221E0,7.267950535E0,9.779639271E0
1.581166355E0,6.814050198E0,-1.080000028E-1,7.014000416E0,9.779526877E0
1.583679678E0,6.831000328E0,-1.170000061E-1,7.038000107E0,9.808654341E0
1.586187370E0,6.817050457E0,-1.219500080E-1,7.030950546E0,9.793942736E0
1.588697832E0,6.787950516E0,-9.105000645E-2,7.054950237E0,9.790652949E0
1.591208311E0,6.808950424E0,-1.240500063E-1,7.017000198E0,9.778317139E0
1.593721773E0,6.838050365E0,-1.360500008E-1,7.024050236E0,9.803811714E0
1.596229467E0,6.811950207E0,-1.219500080E-1,7.048050404E0,9.802680853E0
1.598739927E0,6.802050114E0,-1.200000048E-1,7.050000191E0,9.797182679E0
1.601250457E0,6.850050449E0,-1.170000061E-1,7.060050488E0,9.837743290E0
1.603763611E0,6.807000160E0,-1.219500080E-1,7.036050320E0,9.790614234E0
1.606271382E0,6.831000328E0,-1.170000061E-1,7.030950546E0,9.803597302E0
1.608781842E0,6.855000496E0,-1.099500060E-1,6.997050285E0,9.796011101E0
1.611292524E0,6.855000496E0,-1.080000028E-1,7.033050537E0,9.821735878E0
1.613805755E0,6.826050282E0,-7.695000619E-2,7.057050228E0,9.818494878E0
1.616313449E0,6.799950123E0,-1.200000048E-1,7.029000282E0,9.780621997E0
1.618823986E0,6.793050289E0,-1.459500045E-1,7.024050236E0,9.772620700E0
1.621334456E0,6.811950207E0,-1.009500027E-1,7.014000416E0,9.777988462E0
1.623847687E0,6.832950115E0,-7.395000011E-2,6.976050377E0,9.765242175E0
1.626355612E0,6.817050457E0,-1.009500027E-1,7.009050369E0,9.777993399E0
1.628866072E0,6.790050507E0,-1.050000042E-1,7.042950153E0,9.783606582E0
1.631376533E0,6.778050423E0,-1.080000028E-1,7.038000107E0,9.771748924E0
1.633889764E0,6.814050198E0,-8.400000632E-2,7.024050236E0,9.786501817E0
1.636397458E0,6.850050449E0,-1.080000028E-1,7.038000107E0,9.821827766E0
1.638907995E0,6.838050365E0,-1.459500045E-1,7.045050144E0,9.819010426E0
1.641418456E0,6.841050148E0,-1.009500027E-1,7.014000416E0,9.798283516E0
1.643931658E0,6.802050114E0,-9.300000221E-2,7.017000198E0,9.773168705E0
1.646439583E0,6.823950291E0,-7.395000011E-2,7.038000107E0,9.803326562E0
1.648950043E0,6.823950291E0,-9.795000404E-2,7.014000416E0,9.786321761E0
1.651460504E0,6.841050148E0,-1.030500084E-1,7.036050320E0,9.814101616E0
1.653973812E0,6.811950207E0,-1.200000048E-1,7.021050453E0,9.783261986E0
1.656481497E0,6.835950375E0,-1.480500102E-1,7.045050144E0,9.817579532E0
1.658992188E0,6.835950375E0,-1.200000048E-1,7.057050228E0,9.825811694E0
1.661502418E0,6.807000160E0,-1.170000061E-1,7.066950321E0,9.812783857E0
1.664015880E0,6.823950291E0,-1.339500099E-1,7.050000191E0,9.812580846E0
1.666523569E0,6.807000160E0,-1.360500008E-1,7.033050537E0,9.788644474E0
1.669034029E0,6.805050373E0,-1.200000048E-1,7.029000282E0,9.784168618E0
1.671544567E0,6.817050457E0,-1.080000028E-1,7.038000107E0,9.798841076E0
